Order_ID,Order_Date,Month,Quarter,Region,City,Service_or_Product,Category,Occasion,Sales_Channel,Unit_Price_INR,Discount_Pct,Quantity,Revenue_INR,Customer_Rating
PP10180,2026-04-12,April,2026Q2,Karnataka,Bengaluru,Ready-to-Wear Organza,Organza,Festival,Instagram/WhatsApp,4450,10,2,8010.0,4.7
PP10181,2026-09-17,September,2026Q3,Kerala,Kochi,Ready-to-Wear Organza,Organza,Party,Offline Store,4050,10,3,10935.0,4.5
PP10182,2026-08-12,August,2026Q3,Maharashtra,Mumbai,Pre-Draped Tissue,Tissue,Party,Instagram/WhatsApp,6400,15,1,5440.0,4.4
PP10183,2026-09-12,September,2026Q3,Maharashtra,Mumbai,Pre-Draped Satin,Satin,Reception,Instagram/WhatsApp,5400,5,3,15390.0,4.0
PP10184,2026-06-04,June,2026Q2,Maharashtra,Pune,Pre-Draped Tissue,Tissue,Sangeet,Offline Store,4250,5,2,8075.0,4.2
PP10185,2026-12-30,December,2026Q4,Tamil Nadu,Chennai,Ready Pleated Cotton,Cotton,Wedding,Offline Store,2500,15,1,2125.0,4.4
PP10186,2026-04-27,April,2026Q2,Delhi NCR,Delhi,Pre-Stitched Silk,Silk,Wedding,Online Website,6400,15,2,10880.0,4.1
PP10187,2026-02-22,February,2026Q1,Tamil Nadu,Chennai,Ready-to-Wear Organza,Organza,Festival,Online Website,3800,10,2,6840.0,4.4
PP10188,2026-05-22,May,2026Q2,Tamil Nadu,Chennai,Ready Pleated Cotton,Cotton,Sangeet,Instagram/WhatsApp,1450,0,3,4350.0,4.7
PP10189,2026-04-09,April,2026Q2,Tamil Nadu,Coimbatore,Pre-Draped Tissue,Tissue,Festival,Online Website,5100,15,1,4335.0,4.5
PP10190,2026-11-14,November,2026Q4,Tamil Nadu,Coimbatore,Pre-Draped Satin,Satin,Reception,Online Website,3900,5,2,7410.0,3.9
PP10191,2026-08-18,August,2026Q3,Delhi NCR,Delhi,Pre-Draped Satin,Satin,Sangeet,Offline Store,3950,0,1,3950.0,4.3
PP10192,2026-10-17,October,2026Q4,Maharashtra,Pune,Ready-to-Wear Organza,Organza,Festival,Offline Store,3550,0,1,3550.0,4.3
PP10193,2026-11-27,November,2026Q4,Kerala,Kochi,Ready-to-Wear Organza,Organza,Reception,Online Website,3250,5,2,6175.0,4.3
PP10194,2026-06-17,June,2026Q2,Delhi NCR,Delhi,Ready-to-Wear Organza,Organza,Office/Event,Instagram/WhatsApp,2900,15,2,4930.0,3.7
PP10195,2026-11-02,November,2026Q4,Karnataka,Bengaluru,Pre-Draped Satin,Satin,Sangeet,Online Website,3200,10,1,2880.0,4.2
PP10196,2026-05-10,May,2026Q2,Telangana,Hyderabad,Ready Pleated Cotton,Cotton,Wedding,Instagram/WhatsApp,2350,20,1,1880.0,4.8
PP10197,2026-12-15,December,2026Q4,Delhi NCR,Delhi,Pre-Draped Tissue,Tissue,Festival,Offline Store,3300,15,1,2805.0,4.0
PP10198,2026-01-05,January,2026Q1,Tamil Nadu,Chennai,Ready-to-Wear Organza,Organza,Wedding,Instagram/WhatsApp,4900,10,2,8820.0,5.0
PP10199,2026-09-20,September,2026Q3,Telangana,Hyderabad,Pre-Pleated Georgette,Georgette,Sangeet,Offline Store,4100,5,2,7790.0,3.5
PP10200,2026-03-09,March,2026Q1,Telangana,Hyderabad,Pre-Pleated Georgette,Georgette,Reception,Marketplace,3150,10,2,5670.0,4.5
PP10201,2026-09-20,September,2026Q3,Delhi NCR,Delhi,Pre-Stitched Silk,Silk,Party,Online Website,5300,15,2,9010.0,4.7
PP10202,2026-11-10,November,2026Q4,Delhi NCR,Delhi,Pre-Pleated Georgette,Georgette,Wedding,Offline Store,3600,0,1,3600.0,3.6
PP10203,2026-12-04,December,2026Q4,Karnataka,Bengaluru,Pre-Draped Tissue,Tissue,Festival,Instagram/WhatsApp,4200,5,2,7980.0,4.3
PP10204,2026-12-29,December,2026Q4,Kerala,Kochi,Pre-Pleated Georgette,Georgette,Party,Online Website,4100,10,1,3690.0,4.6
PP10205,2026-02-17,February,2026Q1,Tamil Nadu,Coimbatore,Pre-Stitched Silk,Silk,Festival,Instagram/WhatsApp,5950,15,2,10115.0,3.8
PP10206,2026-09-11,September,2026Q3,Delhi NCR,Delhi,Ready-to-Wear Organza,Organza,Sangeet,Marketplace,3950,5,2,7505.0,3.6
PP10207,2026-07-08,July,2026Q3,Karnataka,Bengaluru,Pre-Draped Satin,Satin,Reception,Online Website,5150,5,2,9785.0,3.8
PP10208,2026-12-13,December,2026Q4,Telangana,Hyderabad,Pre-Draped Satin,Satin,Sangeet,Instagram/WhatsApp,5900,0,1,5900.0,4.5
PP10209,2026-03-12,March,2026Q1,Delhi NCR,Delhi,Ready-to-Wear Organza,Organza,Wedding,Offline Store,5000,10,2,9000.0,4.1
PP10210,2026-06-26,June,2026Q2,Karnataka,Bengaluru,Pre-Draped Satin,Satin,Sangeet,Marketplace,3750,10,1,3375.0,4.7
PP10211,2026-05-15,May,2026Q2,Delhi NCR,Delhi,Pre-Draped Satin,Satin,Festival,Offline Store,4300,5,2,8170.0,4.7
PP10212,2026-12-20,December,2026Q4,Tamil Nadu,Coimbatore,Pre-Pleated Georgette,Georgette,Sangeet,Instagram/WhatsApp,3350,0,2,6700.0,4.9
PP10213,2026-09-20,September,2026Q3,Telangana,Hyderabad,Ready Pleated Cotton,Cotton,Festival,Offline Store,1500,0,1,1500.0,4.9
PP10214,2026-02-12,February,2026Q1,Tamil Nadu,Coimbatore,Ready Pleated Cotton,Cotton,Sangeet,Instagram/WhatsApp,1500,5,1,1425.0,4.0
PP10215,2026-02-06,February,2026Q1,Tamil Nadu,Chennai,Pre-Stitched Silk,Silk,Festival,Offline Store,6600,10,1,5940.0,4.2
PP10216,2026-02-22,February,2026Q1,Tamil Nadu,Coimbatore,Ready Pleated Cotton,Cotton,Reception,Instagram/WhatsApp,1950,10,1,1755.0,4.3
PP10217,2026-05-03,May,2026Q2,Kerala,Kochi,Pre-Draped Satin,Satin,Festival,Offline Store,6000,10,1,5400.0,4.4
PP10218,2026-06-28,June,2026Q2,Karnataka,Bengaluru,Pre-Draped Satin,Satin,Festival,Instagram/WhatsApp,4300,20,1,3440.0,3.9
PP10219,2026-01-10,January,2026Q1,Delhi NCR,Delhi,Pre-Draped Tissue,Tissue,Reception,Marketplace,3950,15,2,6715.0,5.0
PP10220,2026-12-09,December,2026Q4,Karnataka,Bengaluru,Ready-to-Wear Organza,Organza,Festival,Marketplace,4950,10,2,8910.0,4.0
PP10221,2026-05-28,May,2026Q2,Maharashtra,Mumbai,Pre-Stitched Silk,Silk,Festival,Marketplace,4750,5,2,9025.0,4.5
PP10222,2026-07-28,July,2026Q3,Tamil Nadu,Coimbatore,Pre-Pleated Georgette,Georgette,Festival,Instagram/WhatsApp,3950,5,2,7505.0,4.6
PP10223,2026-03-14,March,2026Q1,Telangana,Hyderabad,Pre-Draped Satin,Satin,Wedding,Offline Store,5350,10,2,9630.0,4.2
PP10224,2026-08-10,August,2026Q3,Maharashtra,Mumbai,Ready-to-Wear Organza,Organza,Party,Online Website,3900,20,2,6240.0,4.1
PP10225,2026-06-21,June,2026Q2,Karnataka,Bengaluru,Pre-Draped Satin,Satin,Sangeet,Marketplace,3850,5,2,7315.0,3.6
PP10226,2026-05-28,May,2026Q2,Tamil Nadu,Chennai,Pre-Draped Satin,Satin,Wedding,Offline Store,3900,10,2,7020.0,3.6
PP10227,2026-04-04,April,2026Q2,Telangana,Hyderabad,Pre-Stitched Silk,Silk,Sangeet,Instagram/WhatsApp,5950,15,2,10115.0,4.1
PP10228,2026-02-17,February,2026Q1,Kerala,Kochi,Pre-Draped Tissue,Tissue,Party,Online Website,5250,5,1,4987.5,4.6
PP10229,2026-05-15,May,2026Q2,Maharashtra,Mumbai,Pre-Draped Satin,Satin,Wedding,Instagram/WhatsApp,5400,0,1,5400.0,4.1
PP10230,2026-04-03,April,2026Q2,Maharashtra,Mumbai,Pre-Pleated Georgette,Georgette,Party,Marketplace,4000,10,2,7200.0,4.3
PP10231,2026-04-18,April,2026Q2,Tamil Nadu,Coimbatore,Pre-Pleated Georgette,Georgette,Festival,Marketplace,3500,0,1,3500.0,4.2
PP10232,2026-02-26,February,2026Q1,Tamil Nadu,Chennai,Ready-to-Wear Organza,Organza,Party,Instagram/WhatsApp,4400,5,1,4180.0,3.3
PP10233,2026-05-03,May,2026Q2,Karnataka,Bengaluru,Ready-to-Wear Organza,Organza,Wedding,Online Website,4800,5,1,4560.0,3.5
PP10234,2026-07-02,July,2026Q3,Karnataka,Bengaluru,Ready-to-Wear Organza,Organza,Wedding,Instagram/WhatsApp,3150,0,1,3150.0,4.1
PP10235,2026-03-14,March,2026Q1,Maharashtra,Mumbai,Pre-Pleated Georgette,Georgette,Festival,Online Website,3100,0,1,3100.0,3.5
PP10236,2026-11-01,November,2026Q4,Kerala,Kochi,Pre-Stitched Silk,Silk,Reception,Instagram/WhatsApp,5450,10,2,9810.0,3.7
PP10237,2026-10-14,October,2026Q4,Telangana,Hyderabad,Pre-Draped Satin,Satin,Wedding,Instagram/WhatsApp,5300,0,2,10600.0,4.3
PP10238,2026-05-23,May,2026Q2,Maharashtra,Pune,Pre-Draped Satin,Satin,Wedding,Instagram/WhatsApp,5400,0,1,5400.0,4.6
PP10239,2026-11-20,November,2026Q4,Kerala,Kochi,Pre-Draped Tissue,Tissue,Party,Offline Store,6200,10,3,16740.0,4.9
PP10240,2026-01-04,January,2026Q1,Karnataka,Bengaluru,Pre-Stitched Silk,Silk,Reception,Marketplace,5100,0,1,5100.0,4.1
PP10241,2026-05-14,May,2026Q2,Tamil Nadu,Coimbatore,Pre-Draped Satin,Satin,Reception,Instagram/WhatsApp,3150,10,1,2835.0,4.0
PP10242,2026-09-07,September,2026Q3,Tamil Nadu,Chennai,Pre-Draped Tissue,Tissue,Sangeet,Marketplace,3750,5,1,3562.5,4.1
PP10243,2026-10-12,October,2026Q4,Karnataka,Bengaluru,Pre-Draped Satin,Satin,Reception,Online Website,5900,0,2,11800.0,4.4
PP10244,2026-08-04,August,2026Q3,Tamil Nadu,Coimbatore,Pre-Stitched Silk,Silk,Reception,Offline Store,6350,15,2,10795.0,3.5
PP10245,2026-10-09,October,2026Q4,Kerala,Kochi,Ready-to-Wear Organza,Organza,Reception,Offline Store,4300,0,1,4300.0,4.6
PP10246,2026-12-12,December,2026Q4,Tamil Nadu,Chennai,Pre-Stitched Silk,Silk,Reception,Online Website,8100,15,3,20655.0,4.7
PP10247,2026-03-16,March,2026Q1,Tamil Nadu,Coimbatore,Ready-to-Wear Organza,Organza,Office/Event,Online Website,4700,15,1,3995.0,4.2
PP10248,2026-05-30,May,2026Q2,Tamil Nadu,Chennai,Pre-Stitched Silk,Silk,Reception,Instagram/WhatsApp,7950,0,2,15900.0,4.4
PP10249,2026-05-14,May,2026Q2,Tamil Nadu,Coimbatore,Ready-to-Wear Organza,Organza,Festival,Online Website,3500,15,2,5950.0,4.3
PP10250,2026-12-14,December,2026Q4,Maharashtra,Pune,Pre-Draped Tissue,Tissue,Sangeet,Online Website,4550,0,2,9100.0,4.7
PP10251,2026-12-22,December,2026Q4,Karnataka,Bengaluru,Pre-Pleated Georgette,Georgette,Party,Online Website,3750,5,2,7125.0,4.2
PP10252,2026-03-25,March,2026Q1,Karnataka,Bengaluru,Pre-Stitched Silk,Silk,Party,Marketplace,5600,0,1,5600.0,5.0
PP10253,2026-01-19,January,2026Q1,Maharashtra,Pune,Pre-Draped Tissue,Tissue,Reception,Online Website,6350,0,2,12700.0,3.9
PP10254,2026-03-10,March,2026Q1,Kerala,Kochi,Ready Pleated Cotton,Cotton,Reception,Offline Store,2400,10,2,4320.0,3.8
PP10255,2026-08-01,August,2026Q3,Kerala,Kochi,Ready-to-Wear Organza,Organza,Office/Event,Online Website,4650,5,2,8835.0,4.1
PP10256,2026-12-04,December,2026Q4,Delhi NCR,Delhi,Ready Pleated Cotton,Cotton,Reception,Online Website,1900,10,2,3420.0,5.0
PP10257,2026-04-06,April,2026Q2,Kerala,Kochi,Ready-to-Wear Organza,Organza,Wedding,Online Website,3650,10,2,6570.0,4.0
PP10258,2026-10-28,October,2026Q4,Tamil Nadu,Chennai,Pre-Stitched Silk,Silk,Festival,Offline Store,6000,15,1,5100.0,4.3
PP10259,2026-07-19,July,2026Q3,Maharashtra,Pune,Pre-Pleated Georgette,Georgette,Wedding,Marketplace,2700,0,2,5400.0,4.9
PP10260,2026-02-26,February,2026Q1,Maharashtra,Mumbai,Ready-to-Wear Organza,Organza,Reception,Offline Store,3900,5,2,7410.0,4.7
PP10261,2026-03-06,March,2026Q1,Tamil Nadu,Chennai,Pre-Stitched Silk,Silk,Office/Event,Offline Store,6650,5,2,12635.0,4.6
PP10262,2026-01-16,January,2026Q1,Maharashtra,Pune,Pre-Pleated Georgette,Georgette,Wedding,Offline Store,3700,5,2,7030.0,4.2
PP10263,2026-08-10,August,2026Q3,Maharashtra,Pune,Ready Pleated Cotton,Cotton,Wedding,Instagram/WhatsApp,2100,15,1,1785.0,5.0
PP10264,2026-06-14,June,2026Q2,Telangana,Hyderabad,Ready-to-Wear Organza,Organza,Wedding,Instagram/WhatsApp,3000,10,1,2700.0,5.0
PP10265,2026-03-27,March,2026Q1,Karnataka,Bengaluru,Ready Pleated Cotton,Cotton,Wedding,Marketplace,1750,5,2,3325.0,4.5
PP10266,2026-05-14,May,2026Q2,Maharashtra,Pune,Ready-to-Wear Organza,Organza,Office/Event,Offline Store,3700,5,1,3515.0,4.4
PP10267,2026-09-02,September,2026Q3,Kerala,Kochi,Pre-Draped Satin,Satin,Wedding,Offline Store,3800,20,3,9120.0,4.5
PP10268,2026-06-07,June,2026Q2,Karnataka,Bengaluru,Ready Pleated Cotton,Cotton,Sangeet,Instagram/WhatsApp,2450,10,1,2205.0,5.0
PP10269,2026-10-25,October,2026Q4,Maharashtra,Mumbai,Ready-to-Wear Organza,Organza,Sangeet,Online Website,4500,10,2,8100.0,4.3
PP10270,2026-03-27,March,2026Q1,Telangana,Hyderabad,Ready Pleated Cotton,Cotton,Sangeet,Instagram/WhatsApp,2450,0,1,2450.0,4.1
PP10271,2026-07-11,July,2026Q3,Kerala,Kochi,Pre-Stitched Silk,Silk,Wedding,Online Website,5800,0,2,11600.0,4.3
PP10272,2026-08-21,August,2026Q3,Maharashtra,Mumbai,Pre-Draped Satin,Satin,Sangeet,Online Website,3400,20,2,5440.0,4.8
PP10273,2026-07-05,July,2026Q3,Maharashtra,Mumbai,Pre-Draped Satin,Satin,Sangeet,Online Website,4900,0,1,4900.0,4.0
PP10274,2026-09-06,September,2026Q3,Maharashtra,Mumbai,Pre-Draped Tissue,Tissue,Festival,Instagram/WhatsApp,3300,0,1,3300.0,4.0
PP10275,2026-02-10,February,2026Q1,Karnataka,Bengaluru,Ready-to-Wear Organza,Organza,Office/Event,Instagram/WhatsApp,3700,0,1,3700.0,4.4
PP10276,2026-01-08,January,2026Q1,Karnataka,Bengaluru,Pre-Draped Satin,Satin,Festival,Online Website,3950,0,2,7900.0,3.8
PP10277,2026-07-10,July,2026Q3,Maharashtra,Pune,Pre-Stitched Silk,Silk,Wedding,Offline Store,4950,15,1,4207.5,4.3
PP10278,2026-12-10,December,2026Q4,Karnataka,Bengaluru,Ready-to-Wear Organza,Organza,Wedding,Marketplace,4750,15,3,12112.5,4.4
PP10279,2026-07-21,July,2026Q3,Telangana,Hyderabad,Pre-Pleated Georgette,Georgette,Festival,Instagram/WhatsApp,2900,10,1,2610.0,4.4
PP10280,2026-11-17,November,2026Q4,Telangana,Hyderabad,Ready Pleated Cotton,Cotton,Sangeet,Online Website,1550,0,2,3100.0,4.6
PP10281,2026-01-08,January,2026Q1,Telangana,Hyderabad,Pre-Stitched Silk,Silk,Wedding,Marketplace,6600,5,1,6270.0,4.3
PP10282,2026-10-20,October,2026Q4,Karnataka,Bengaluru,Pre-Stitched Silk,Silk,Wedding,Instagram/WhatsApp,4700,0,2,9400.0,4.4
PP10283,2026-11-23,November,2026Q4,Tamil Nadu,Chennai,Ready Pleated Cotton,Cotton,Festival,Offline Store,1950,5,3,5557.5,3.8
PP10284,2026-11-15,November,2026Q4,Telangana,Hyderabad,Pre-Draped Satin,Satin,Reception,Marketplace,5750,10,1,5175.0,4.5
PP10285,2026-03-29,March,2026Q1,Telangana,Hyderabad,Pre-Draped Satin,Satin,Wedding,Online Website,5300,20,2,8480.0,4.9
PP10286,2026-10-07,October,2026Q4,Maharashtra,Pune,Pre-Draped Satin,Satin,Wedding,Online Website,5450,5,3,15532.5,4.6
PP10287,2026-12-17,December,2026Q4,Kerala,Kochi,Pre-Stitched Silk,Silk,Party,Marketplace,7550,15,1,6417.5,4.3
PP10288,2026-02-21,February,2026Q1,Karnataka,Bengaluru,Ready Pleated Cotton,Cotton,Reception,Offline Store,2350,10,1,2115.0,4.4
PP10289,2026-07-03,July,2026Q3,Karnataka,Bengaluru,Pre-Draped Tissue,Tissue,Wedding,Marketplace,4300,10,2,7740.0,4.8
PP10290,2026-10-02,October,2026Q4,Maharashtra,Pune,Pre-Stitched Silk,Silk,Reception,Online Website,4650,5,3,13252.5,4.3
PP10291,2026-10-13,October,2026Q4,Maharashtra,Pune,Pre-Draped Tissue,Tissue,Reception,Instagram/WhatsApp,3250,0,1,3250.0,4.3
PP10292,2026-06-08,June,2026Q2,Kerala,Kochi,Pre-Draped Satin,Satin,Reception,Marketplace,5850,15,1,4972.5,4.1
PP10293,2026-11-12,November,2026Q4,Telangana,Hyderabad,Pre-Draped Tissue,Tissue,Wedding,Offline Store,6300,5,1,5985.0,3.8
PP10294,2026-10-15,October,2026Q4,Maharashtra,Mumbai,Pre-Stitched Silk,Silk,Wedding,Instagram/WhatsApp,5600,10,2,10080.0,4.3
PP10295,2026-10-15,October,2026Q4,Kerala,Kochi,Ready Pleated Cotton,Cotton,Wedding,Online Website,2400,15,1,2040.0,3.9
PP10296,2026-02-15,February,2026Q1,Karnataka,Bengaluru,Pre-Draped Tissue,Tissue,Wedding,Instagram/WhatsApp,5800,10,1,5220.0,5.0
PP10297,2026-04-19,April,2026Q2,Tamil Nadu,Coimbatore,Ready-to-Wear Organza,Organza,Wedding,Offline Store,3300,10,1,2970.0,4.2
PP10298,2026-01-20,January,2026Q1,Maharashtra,Pune,Pre-Draped Tissue,Tissue,Reception,Online Website,5450,20,1,4360.0,4.8
PP10299,2026-06-08,June,2026Q2,Maharashtra,Mumbai,Ready Pleated Cotton,Cotton,Wedding,Instagram/WhatsApp,2100,0,2,4200.0,4.3
PP10300,2026-03-03,March,2026Q1,Maharashtra,Mumbai,Pre-Draped Tissue,Tissue,Wedding,Online Website,4350,0,1,4350.0,4.4
PP10301,2026-08-21,August,2026Q3,Delhi NCR,Delhi,Pre-Pleated Georgette,Georgette,Reception,Instagram/WhatsApp,2450,15,2,4165.0,4.0
PP10302,2026-06-20,June,2026Q2,Kerala,Kochi,Pre-Pleated Georgette,Georgette,Office/Event,Online Website,2900,20,2,4640.0,3.8
PP10303,2026-04-27,April,2026Q2,Maharashtra,Pune,Ready Pleated Cotton,Cotton,Reception,Online Website,1900,15,2,3230.0,4.8
PP10304,2026-07-06,July,2026Q3,Delhi NCR,Delhi,Pre-Draped Tissue,Tissue,Reception,Instagram/WhatsApp,6300,15,2,10710.0,3.9
PP10305,2026-04-21,April,2026Q2,Karnataka,Bengaluru,Ready Pleated Cotton,Cotton,Wedding,Online Website,1700,0,2,3400.0,3.9
PP10306,2026-06-13,June,2026Q2,Maharashtra,Mumbai,Ready-to-Wear Organza,Organza,Sangeet,Offline Store,3150,5,2,5985.0,3.7
PP10307,2026-02-22,February,2026Q1,Tamil Nadu,Chennai,Ready Pleated Cotton,Cotton,Festival,Offline Store,2550,15,1,2167.5,4.6
PP10308,2026-04-15,April,2026Q2,Karnataka,Bengaluru,Pre-Stitched Silk,Silk,Sangeet,Marketplace,7500,10,1,6750.0,4.5
PP10309,2026-01-19,January,2026Q1,Maharashtra,Pune,Ready-to-Wear Organza,Organza,Reception,Marketplace,4200,10,1,3780.0,5.0
PP10310,2026-04-11,April,2026Q2,Tamil Nadu,Coimbatore,Pre-Draped Tissue,Tissue,Party,Instagram/WhatsApp,4800,10,1,4320.0,4.5
PP10311,2026-03-20,March,2026Q1,Kerala,Kochi,Pre-Stitched Silk,Silk,Festival,Offline Store,7750,10,1,6975.0,4.0
PP10312,2026-11-28,November,2026Q4,Telangana,Hyderabad,Pre-Pleated Georgette,Georgette,Wedding,Instagram/WhatsApp,2450,0,2,4900.0,3.8
PP10313,2026-06-25,June,2026Q2,Kerala,Kochi,Pre-Draped Satin,Satin,Festival,Marketplace,5400,15,2,9180.0,5.0
PP10314,2026-01-11,January,2026Q1,Telangana,Hyderabad,Pre-Stitched Silk,Silk,Festival,Offline Store,5900,15,1,5015.0,4.1
PP10315,2026-11-08,November,2026Q4,Telangana,Hyderabad,Ready Pleated Cotton,Cotton,Festival,Online Website,1500,5,2,2850.0,4.5
PP10316,2026-09-18,September,2026Q3,Delhi NCR,Delhi,Ready Pleated Cotton,Cotton,Sangeet,Online Website,2100,15,2,3570.0,4.2
PP10317,2026-01-31,January,2026Q1,Kerala,Kochi,Ready-to-Wear Organza,Organza,Wedding,Marketplace,4750,5,1,4512.5,4.4
PP10318,2026-05-26,May,2026Q2,Tamil Nadu,Coimbatore,Pre-Pleated Georgette,Georgette,Festival,Online Website,2800,0,2,5600.0,4.4
PP10319,2026-01-28,January,2026Q1,Maharashtra,Pune,Ready-to-Wear Organza,Organza,Festival,Offline Store,5050,5,1,4797.5,4.2
PP10320,2026-07-17,July,2026Q3,Delhi NCR,Delhi,Ready-to-Wear Organza,Organza,Festival,Marketplace,4450,0,2,8900.0,4.0
PP10321,2026-11-27,November,2026Q4,Kerala,Kochi,Pre-Pleated Georgette,Georgette,Reception,Instagram/WhatsApp,2800,5,1,2660.0,4.1
PP10322,2026-06-23,June,2026Q2,Karnataka,Bengaluru,Pre-Draped Tissue,Tissue,Reception,Marketplace,3300,10,1,2970.0,4.4
PP10323,2026-07-27,July,2026Q3,Kerala,Kochi,Pre-Stitched Silk,Silk,Reception,Offline Store,8200,5,1,7790.0,4.5
PP10324,2026-04-23,April,2026Q2,Tamil Nadu,Chennai,Ready Pleated Cotton,Cotton,Festival,Instagram/WhatsApp,1650,5,2,3135.0,4.0
PP10325,2026-08-01,August,2026Q3,Delhi NCR,Delhi,Pre-Pleated Georgette,Georgette,Festival,Instagram/WhatsApp,3550,15,2,6035.0,4.6
PP10326,2026-05-20,May,2026Q2,Telangana,Hyderabad,Ready-to-Wear Organza,Organza,Sangeet,Offline Store,4450,15,3,11347.5,4.9
PP10327,2026-11-21,November,2026Q4,Tamil Nadu,Chennai,Pre-Draped Tissue,Tissue,Office/Event,Online Website,5400,0,2,10800.0,4.6
PP10328,2026-03-17,March,2026Q1,Tamil Nadu,Coimbatore,Pre-Pleated Georgette,Georgette,Sangeet,Instagram/WhatsApp,2750,15,1,2337.5,4.1
PP10329,2026-07-19,July,2026Q3,Tamil Nadu,Chennai,Pre-Draped Satin,Satin,Party,Marketplace,5850,10,1,5265.0,4.1
PP10330,2026-06-01,June,2026Q2,Maharashtra,Mumbai,Pre-Stitched Silk,Silk,Sangeet,Marketplace,7300,10,2,13140.0,4.5
PP10331,2026-03-14,March,2026Q1,Tamil Nadu,Chennai,Pre-Draped Tissue,Tissue,Reception,Offline Store,5000,15,2,8500.0,4.6
PP10332,2026-08-18,August,2026Q3,Kerala,Kochi,Pre-Draped Satin,Satin,Wedding,Offline Store,5900,10,2,10620.0,4.5
PP10333,2026-09-26,September,2026Q3,Karnataka,Bengaluru,Ready Pleated Cotton,Cotton,Festival,Offline Store,1650,0,2,3300.0,4.6
PP10334,2026-03-23,March,2026Q1,Kerala,Kochi,Ready-to-Wear Organza,Organza,Reception,Online Website,4500,10,2,8100.0,4.4
PP10335,2026-10-18,October,2026Q4,Tamil Nadu,Chennai,Ready-to-Wear Organza,Organza,Office/Event,Online Website,3450,15,1,2932.5,4.0
PP10336,2026-08-21,August,2026Q3,Telangana,Hyderabad,Ready Pleated Cotton,Cotton,Reception,Online Website,2450,0,1,2450.0,4.0
PP10337,2026-07-26,July,2026Q3,Tamil Nadu,Chennai,Ready-to-Wear Organza,Organza,Festival,Online Website,4300,10,1,3870.0,5.0
PP10338,2026-06-20,June,2026Q2,Tamil Nadu,Coimbatore,Pre-Stitched Silk,Silk,Wedding,Offline Store,8300,10,1,7470.0,3.9
PP10339,2026-05-10,May,2026Q2,Maharashtra,Mumbai,Pre-Stitched Silk,Silk,Festival,Offline Store,6450,0,1,6450.0,4.4
PP10340,2026-03-20,March,2026Q1,Maharashtra,Pune,Ready Pleated Cotton,Cotton,Sangeet,Marketplace,2300,10,2,4140.0,4.3
PP10341,2026-02-21,February,2026Q1,Tamil Nadu,Chennai,Pre-Pleated Georgette,Georgette,Festival,Instagram/WhatsApp,3050,10,2,5490.0,4.2
PP10342,2026-04-22,April,2026Q2,Delhi NCR,Delhi,Pre-Stitched Silk,Silk,Sangeet,Instagram/WhatsApp,8050,15,3,20527.5,4.7
PP10343,2026-03-21,March,2026Q1,Maharashtra,Mumbai,Pre-Draped Satin,Satin,Wedding,Online Website,3100,5,1,2945.0,3.6
PP10344,2026-03-23,March,2026Q1,Maharashtra,Mumbai,Pre-Draped Tissue,Tissue,Festival,Online Website,5400,10,1,4860.0,5.0
PP10345,2026-01-25,January,2026Q1,Karnataka,Bengaluru,Ready Pleated Cotton,Cotton,Sangeet,Online Website,1500,0,3,4500.0,4.4
PP10346,2026-09-23,September,2026Q3,Kerala,Kochi,Pre-Draped Tissue,Tissue,Reception,Online Website,3950,10,1,3555.0,4.7
PP10347,2026-02-22,February,2026Q1,Telangana,Hyderabad,Ready Pleated Cotton,Cotton,Office/Event,Marketplace,2200,10,1,1980.0,4.6
PP10348,2026-05-06,May,2026Q2,Maharashtra,Pune,Pre-Draped Satin,Satin,Party,Offline Store,4400,10,1,3960.0,3.6
PP10349,2026-12-12,December,2026Q4,Maharashtra,Mumbai,Pre-Pleated Georgette,Georgette,Wedding,Marketplace,3500,15,2,5950.0,4.2
PP10350,2026-04-12,April,2026Q2,Telangana,Hyderabad,Pre-Stitched Silk,Silk,Festival,Online Website,6200,10,2,11160.0,4.7
PP10351,2026-10-31,October,2026Q4,Tamil Nadu,Chennai,Pre-Pleated Georgette,Georgette,Sangeet,Marketplace,3700,10,1,3330.0,4.0
PP10352,2026-03-28,March,2026Q1,Maharashtra,Pune,Ready Pleated Cotton,Cotton,Reception,Online Website,1850,20,1,1480.0,3.7
PP10353,2026-03-02,March,2026Q1,Karnataka,Bengaluru,Pre-Draped Tissue,Tissue,Reception,Offline Store,6400,5,1,6080.0,4.5
PP10354,2026-08-26,August,2026Q3,Tamil Nadu,Coimbatore,Pre-Stitched Silk,Silk,Wedding,Online Website,6550,10,2,11790.0,4.3
PP10355,2026-11-26,November,2026Q4,Delhi NCR,Delhi,Pre-Stitched Silk,Silk,Festival,Online Website,5650,10,2,10170.0,4.6
PP10356,2026-11-02,November,2026Q4,Karnataka,Bengaluru,Pre-Stitched Silk,Silk,Sangeet,Online Website,7650,0,2,15300.0,4.7
PP10357,2026-03-02,March,2026Q1,Kerala,Kochi,Ready Pleated Cotton,Cotton,Wedding,Marketplace,1950,15,2,3315.0,4.9
PP10358,2026-07-16,July,2026Q3,Maharashtra,Pune,Pre-Pleated Georgette,Georgette,Wedding,Online Website,2300,10,2,4140.0,4.4
PP10359,2026-06-16,June,2026Q2,Kerala,Kochi,Pre-Draped Satin,Satin,Wedding,Marketplace,5800,15,1,4930.0,5.0
